listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
2737,"Elif's room in cozy, clean flat.",3047,2008-09-18,"Rome, Lazio, Italy",within a day,1,0,f,5,t,f,VIII Appia Antica,,Rome,41.87218,12.48355,Private room,Private room,1,1,"[""Free parking on premises"", ""Elevator"", ""Dryer"", ""Hot tub"", ""Washer"", ""Long term stays allowed"", ""Wifi"", ""Hair dryer"", ""First aid kit"", ""Hangers"", ""Iron"", ""Kitchen"", ""Heating""]",21,7,1125,96,9,9,10,10,9,9,f
3191,Malleson Garden Cottage,3754,2008-10-21,"Cape Town, Western Cape, South Africa",within a few hours,1,,f,1,t,f,Ward 57,,Cape Town,-33.94739,18.476,Entire guesthouse,Entire place,2,1,"[""Hair dryer"", ""Dryer"", ""Single level home"", ""Hot water"", ""Heating"", ""Dedicated workspace"", ""Wifi"", ""Hangers"", ""Patio or balcony"", ""Essentials"", ""First aid kit"", ""Kitchen"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Host greets you"", ""Air conditioning"", ""BBQ grill"", ""Cable TV"", ""Shampoo"", ""Free parking on premises"", ""Long term stays allowed"", ""Stove"", ""Smoke alarm"", ""TV"", ""Garden or backyard"", ""Cleaning before checkout"", ""Microwave"", ""Coffee maker"", ""Iron"", ""Private entrance"", ""Oven"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Washer"", ""Dishes and silverware""]",497,3,730,97,10,10,10,10,10,10,t
5203,Cozy Clean Guest Room - Family Apt,7490,2009-02-05,"New York, New York, United States",,,,f,1,t,t,Upper West Side,Manhattan,New York,40.80178,-73.96723,Private room in apartment,Private room,1,1,"[""Hair dryer"", ""Breakfast"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Host greets you"", ""Wifi"", ""Shampoo"", ""Heating"", ""Fire extinguisher"", ""Paid parking off premises"", ""Elevator"", ""Free street parking"", ""Hot water"", ""Air conditioning"", ""Carbon monoxide alarm""]",75,2,14,98,10,10,10,10,10,10,f
6872,Uptown Sanctuary w/ Private Bath (Month to Month),16104,2009-05-07,"New York, New York, United States",,,,f,0,t,t,East Harlem,Manhattan,New York,40.80139,-73.94244,Private room in condominium,Private room,1,1,"[""Paid parking garage off premises"", ""Smoke alarm"", ""Hangers"", ""Essentials"", ""Washer"", ""Dedicated workspace"", ""Host greets you"", ""Dryer"", ""Fire extinguisher"", ""Heating"", ""Wifi"", ""Luggage dropoff allowed"", ""Elevator"", ""Hot water"", ""Free street parking"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen""]",65,30,180,,,,,,,,f
7750,2 Furnished bedrooms next to Central Park,17985,2009-05-20,"New York, New York, United States",,,0,f,2,t,t,East Harlem,Manhattan,New York,40.79685,-73.94872,Private room in apartment,Private room,1,2,"[""TV"", ""Wifi"", ""Cable TV"", ""Heating"", ""Elevator"", ""Air conditioning"", ""Long term stays allowed"", ""Kitchen""]",96,30,365,,,,,,,,f
9357,Midtown Pied-a-terre,30193,2009-08-06,"New York, New York, United States",,,,f,1,t,t,Hell's Kitchen,Manhattan,New York,40.76715,-73.98533,Entire apartment,Entire place,2,,"[""First aid kit"", ""Smoke alarm"", ""Essentials"", ""Washer"", ""TV"", ""Host greets you"", ""Dryer"", ""Shampoo"", ""Heating"", ""Fire extinguisher"", ""Wifi"", ""Elevator"", ""Air conditioning"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen""]",150,30,1125,90,9,8,10,10,10,9,f
9952,Paris petit coin douillet,33534,2009-08-24,"Paris, Ile-de-France, France",within an hour,1,1,t,1,t,t,Popincourt,,Paris,48.86227,2.37134,Entire apartment,Entire place,2,1,"[""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you"", ""TV"", ""Iron"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""First aid kit"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Microwave"", ""Cooking basics"", ""Paid parking off premises"", ""Extra pillows and blankets"", ""Shower gel"", ""Bed linens""]",75,2,31,98,10,10,10,10,10,10,t
10710,"Calm  place in a ""bourgeois"" area !",38170,2009-09-13,"Clichy, Ile-de-France, France",,,,f,1,t,t,Elysee,,Paris,48.879,2.31608,Entire apartment,Entire place,4,1,"[""Paid parking off premises"", ""Building staff"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Dryer"", ""Bed linens"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Cable TV""]",90,3,730,88,9,9,10,10,10,9,t
11213,DOWNTOWN PARIS,41322,2009-09-25,"Paris, Ile-de-France, France",within an hour,1,0.73,f,2,t,t,Enclos-St-Laurent,,Paris,48.8711,2.37424,Private room in apartment,Private room,6,1,"[""Dishes and silverware"", ""Heating"", ""TV"", ""Indoor fireplace"", ""Kitchen"", ""Essentials"", ""Washer"", ""Stove"", ""Carbon monoxide alarm"", ""Microwave"", ""Smoke alarm"", ""Refrigerator"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Long term stays allowed""]",170,1,730,92,10,8,10,10,9,9,f
11848,Swishy Cosy Paris Pad,44626,2009-10-09,"Paris, Ile-de-France, France",within an hour,1,1,f,1,t,t,Popincourt,,Paris,48.86578,2.37705,Entire apartment,Entire place,3,,"[""Dishwasher"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you"", ""TV"", ""Iron"", ""Dryer"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Cable TV"", ""Shampoo"", ""Carbon monoxide alarm""]",50,30,305,90,9,9,10,10,10,9,t
12343,BEST BET IN HARLEM,47727,2009-10-22,"New York, New York, United States",,,1,f,1,t,f,Harlem,Manhattan,New York,40.81175,-73.94478,Entire apartment,Entire place,3,1,"[""Dishes and silverware"", ""Wifi"", ""Cable TV"", ""Heating"", ""Air conditioning"", ""Hot water"", ""Long term stays allowed"", ""Kitchen"", ""Cooking basics""]",150,30,730,96,10,9,10,10,9,9,t
12937,"1 Stop fr. Manhattan! Private Suite,Landmark Block",50124,2009-10-31,"New York, New York, United States",within a day,1,0.87,f,1,t,f,Long Island City,Queens,New York,40.74771,-73.9474,Private room in townhouse,Private room,4,1,"[""Microwave"", ""Shampoo"", ""Air conditioning"", ""Free street parking"", ""Coffee maker"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Dedicated workspace"", ""Host greets you"", ""Hot water"", ""Extra pillows and blankets"", ""Hair dryer"", ""Bed linens"", ""Essentials"", ""Dishes and silverware"", ""Mini fridge"", ""Lock on bedroom door"", ""Wifi"", ""Heating"", ""Luggage dropoff allowed"", ""Garden or backyard"", ""Carbon monoxide alarm""]",130,2,20,98,10,10,10,10,10,10,f
13808,Blue Room for 2 in Brownstone for $1350 monthly,54275,2009-11-14,"New York, New York, United States",within a few hours,1,0.94,f,3,t,t,Bedford-Stuyvesant,Brooklyn,New York,40.68064,-73.94039,Private room in townhouse,Private room,2,1,"[""Refrigerator"", ""Microwave"", ""Shampoo"", ""Air conditioning"", ""Baking sheet"", ""Free street parking"", ""Kitchen"", ""Coffee maker"", ""Oven"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Dedicated workspace"", ""Fire extinguisher"", ""Hot water"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Lockbox"", ""Hair dryer"", ""Bed linens"", ""Hot tub"", ""Essentials"", ""Dishes and silverware"", ""Dishwasher"", ""Wifi"", ""Lock on bedroom door"", ""Heating"", ""Cooking basics"", ""Stove"", ""Luggage dropoff allowed"", ""Private entrance"", ""Carbon monoxide alarm""]",81,2,1125,93,10,9,10,10,9,9,f
14290,* ORIGINAL BROOKLYN LOFT *,56104,2009-11-20,"New York, New York, United States",within an hour,0.9,0.63,f,3,t,t,Williamsburg,Brooklyn,New York,40.7042,-73.9356,Entire loft,Entire place,2,2,"[""Breakfast"", ""Refrigerator"", ""Shampoo"", ""Free street parking"", ""Kitchen"", ""Coffee maker"", ""Oven"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Dedicated workspace"", ""Fire extinguisher"", ""Hot water"", ""Long term stays allowed"", ""Hair dryer"", ""Essentials"", ""Dishes and silverware"", ""TV"", ""Wifi"", ""Heating"", ""Cooking basics"", ""First aid kit"", ""Stove"", ""Carbon monoxide alarm""]",157,3,60,95,10,9,10,9,10,9,f
14941,Montmartre warm duplex and private yard,58819,2009-11-30,"Paris, Ile-de-France, France",within an hour,1,1,f,0,t,t,Buttes-Montmartre,,Paris,48.88365,2.33477,Entire apartment,Entire place,4,1,"[""Outlet covers"", ""Essentials"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""TV"", ""Iron"", ""First aid kit"", ""Heating"", ""Kitchen"", ""Breakfast"", ""Hair dryer"", ""Washer"", ""Pack \u2019n Play/travel crib"", ""Fire extinguisher"", ""Room-darkening shades"", ""Baby bath"", ""Cable TV"", ""Shampoo""]",54,1,120,97,10,10,10,10,10,9,f
15180,The Melkbaai - Beachfront,59663,2009-12-03,"Cape Town, Western Cape, South Africa",,,0,f,1,f,t,Ward 83,,Cape Town,-34.11124,18.82349,Entire apartment,Entire place,2,1,"[""Beachfront"", ""Microwave"", ""Long term stays allowed"", ""Hot water"", ""Cooking basics"", ""Essentials"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Bed linens"", ""Refrigerator"", ""Free parking on premises"", ""Free street parking"", ""Hangers"", ""TV""]",580,2,730,,,,,,,,f
15331,Mountview Accommodation,60058,2009-12-04,"Cape Town, Western Cape, South Africa",,,,f,1,t,f,Ward 60,,Cape Town,-33.97069,18.49697,Entire apartment,Entire place,3,1,"[""Hair dryer"", ""Long term stays allowed"", ""Iron"", ""Lockbox"", ""Fire extinguisher"", ""Hot water"", ""Essentials"", ""Pool"", ""Luggage dropoff allowed"", ""Free parking on premises"", ""Kitchen"", ""Wifi"", ""Hangers"", ""TV""]",596,2,180,100,10,10,10,10,8,10,f
15385,"Very, very cozy place",60252,2009-12-05,"New York, New York, United States",within a day,1,1,t,1,t,t,Williamsburg,Brooklyn,New York,40.71185,-73.96204,Private room in apartment,Private room,1,1,"[""First aid kit"", ""Oven"", ""Stove"", ""Lockbox"", ""Smoke alarm"", ""Essentials"", ""Dishes and silverware"", ""Refrigerator"", ""Lock on bedroom door"", ""Wifi"", ""Heating"", ""Air conditioning"", ""Hot water"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen"", ""Cooking basics""]",80,7,60,97,10,10,10,10,10,9,f
15704,Hollywood Mansion & Spa Camps Bay with Butler,61441,2009-12-09,"Cape Town, Western Cape, South Africa",within an hour,1,0.05,f,5,t,t,Ward 54,,Cape Town,-33.96462,18.37595,Entire villa,Entire place,12,6,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Heating"", ""Dedicated workspace"", ""Wifi"", ""Hangers"", ""Fire extinguisher"", ""Essentials"", ""Pool"", ""High chair"", ""First aid kit"", ""Kitchen"", ""Luggage dropoff allowed"", ""Host greets you"", ""Air conditioning"", ""Cable TV"", ""Gym"", ""Shampoo"", ""Free parking on premises"", ""Long term stays allowed"", ""Smoke alarm"", ""TV"", ""Iron"", ""Indoor fireplace"", ""Carbon monoxide alarm"", ""Washer"", ""Crib"", ""Free street parking""]",17900,4,730,100,10,10,10,10,10,10,f
16326,Comfortable 4-bedroom apt in family house.,63588,2009-12-16,"New York, New York, United States",within a day,1,0.38,t,2,t,t,Prospect Heights,Brooklyn,New York,40.67811,-73.96428,Entire condominium,Entire place,8,4,"[""Refrigerator"", ""Microwave"", ""Shampoo"", ""High chair"", ""Pack \u2019n Play/travel crib"", ""Air conditioning"", ""Free street parking"", ""Bathtub"", ""Kitchen"", ""Coffee maker"", ""Oven"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Dedicated workspace"", ""Fire extinguisher"", ""Hot water"", ""Children\u2019s books and toys"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Lockbox"", ""Hair dryer"", ""Bed linens"", ""Room-darkening shades"", ""Essentials"", ""Dishes and silverware"", ""TV"", ""Dishwasher"", ""Wifi"", ""Cable TV"", ""Heating"", ""Paid parking off premises"", ""Cooking basics"", ""Stove"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""Window guards"", ""Private entrance"", ""Carbon monoxide alarm""]",200,30,730,99,10,10,10,10,10,10,f
16595,BRIDGE HAVEN~Full Floor Loft~Six Windows~Queen Bed,64522,2009-12-20,"New York, New York, United States",within an hour,1,0.89,f,1,t,t,Williamsburg,Brooklyn,New York,40.70933,-73.96792,Entire loft,Entire place,2,1,"[""Shampoo"", ""Air conditioning"", ""Free street parking"", ""Bathtub"", ""Portable fans"", ""Kitchen"", ""Coffee maker"", ""Oven"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Dedicated workspace"", ""Fire extinguisher"", ""Shower gel"", ""Waterfront"", ""Hot water"", ""Long term stays allowed"", ""Body soap"", ""Extra pillows and blankets"", ""Lockbox"", ""Hair dryer"", ""Bed linens"", ""Essentials"", ""Dishes and silverware"", ""Mini fridge"", ""Wifi"", ""Heating"", ""Cooking basics"", ""Conditioner"", ""Stove"", ""Freezer"", ""Laundromat nearby"", ""Sound system"", ""Carbon monoxide alarm""]",250,1,1125,94,10,10,10,10,10,9,f
17037,Lovely EV Artist's Home,66035,2009-12-27,"New York, New York, United States",within an hour,1,1,f,1,t,t,East Village,Manhattan,New York,40.72162,-73.98008,Entire apartment,Entire place,2,1,"[""Refrigerator"", ""Shampoo"", ""Air conditioning"", ""Free street parking"", ""Kitchen"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Washer"", ""Dedicated workspace"", ""Host greets you"", ""Dryer"", ""Fire extinguisher"", ""Hot water"", ""Long term stays allowed"", ""Hair dryer"", ""Essentials"", ""Dishes and silverware"", ""TV"", ""Wifi"", ""Heating"", ""Paid parking off premises"", ""Cooking basics"", ""First aid kit"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm""]",250,30,90,96,10,10,10,10,9,9,f
17604,2bdr Apartment 150mOstia Rome Beach,2330,2008-08-20,"Rome, Lazio, Italy",,,0,f,3,t,t,X Ostia/Acilia,,Rome,41.73469,12.2712,Entire apartment,Entire place,4,2,"[""Crib"", ""Elevator"", ""Washer"", ""TV"", ""Host greets you"", ""Fire extinguisher"", ""Long term stays allowed"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Air conditioning"", ""Hot water"", ""Iron"", ""Kitchen"", ""Free street parking"", ""Heating""]",75,3,90,60,9,6,10,10,9,5,f
17918,Big Flat in Paris with a retro feel,20633,2009-06-08,"Paris, Ile-de-France, France",,,,t,2,t,t,Opera,,Paris,48.88282,2.33272,Entire apartment,Entire place,3,2,"[""Paid parking off premises"", ""Shampoo"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials"", ""Breakfast"", ""Washer"", ""Dryer"", ""Bed linens"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Dedicated workspace""]",110,2,15,80,10,10,10,10,10,8,f
18195,King of Queens w/ Private Bathroom,70091,2010-01-12,"New York, New York, United States",within a few hours,1,0.55,t,2,t,f,Woodside,Queens,New York,40.7459,-73.90764,Private room in condominium,Private room,2,1,"[""Carbon monoxide alarm"", ""Hair dryer"", ""Iron"", ""Essentials"", ""Hangers"", ""Washer"", ""TV"", ""Dedicated workspace"", ""Dryer"", ""Wifi"", ""Cable TV"", ""Heating"", ""Building staff"", ""Elevator"", ""Smoke alarm"", ""Air conditioning"", ""Hot water"", ""Long term stays allowed"", ""Free street parking"", ""Kitchen""]",70,30,365,99,10,10,10,10,10,10,f
18764,Cozy 2 BR in Williamsburg,72014,2010-01-20,"New York, New York, United States",,,,f,1,t,t,Williamsburg,Brooklyn,New York,40.71154,-73.96112,Private room in apartment,Private room,4,2,"[""Refrigerator"", ""Microwave"", ""Shampoo"", ""Air conditioning"", ""Free street parking"", ""Kitchen"", ""Coffee maker"", ""Oven"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Washer"", ""Dedicated workspace"", ""Dryer"", ""Fire extinguisher"", ""Hot water"", ""Long term stays allowed"", ""Hair dryer"", ""Essentials"", ""Dishes and silverware"", ""Lock on bedroom door"", ""Wifi"", ""Heating"", ""Cooking basics"", ""First aid kit"", ""Stove"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm""]",145,30,90,89,9,9,10,10,9,9,f
19271,Largo House self catering suite,73439,2010-01-25,"Cape Town, Western Cape, South Africa",within a day,1,0.86,t,3,t,t,Ward 59,,Cape Town,-33.97905,18.45676,Entire guest suite,Entire place,2,1,"[""Single level home"", ""Hot water"", ""Heating"", ""Breakfast"", ""Dedicated workspace"", ""Wifi"", ""Hangers"", ""Patio or balcony"", ""Extra pillows and blankets"", ""Essentials"", ""Pool"", ""Kitchen"", ""Bed linens"", ""Refrigerator"", ""Cable TV"", ""Shampoo"", ""Free parking on premises"", ""Long term stays allowed"", ""Stove"", ""Garden or backyard"", ""TV"", ""Microwave"", ""Iron"", ""Private entrance"", ""Cooking basics"", ""Dishes and silverware"", ""Free street parking""]",475,2,60,98,10,10,10,10,10,10,f
19561,Apartment in Durbanville,74188,2010-01-27,ZA,,,,f,1,f,f,Ward 103,,Cape Town,-33.84192,18.67661,Private room in apartment,Private room,4,1,"[""Dryer"", ""Long term stays allowed"", ""Cable TV"", ""Washer"", ""Kitchen"", ""Gym"", ""Free parking on premises"", ""TV""]",2926,2,730,,,,,,,,f
20125,Double Bedr0om to Rent,76161,2010-02-01,ZA,,,,f,1,f,f,Ward 73,,Cape Town,-34.02811,18.48246,Private room in apartment,Private room,2,1,"[""Long term stays allowed""]",1381,1,730,,,,,,,,f
20403,Light and Bright Somerset,76971,2010-02-03,"Cape Town, Western Cape, South Africa",,,,f,1,t,f,Ward 84,,Cape Town,-34.10303,18.87076,Entire house,Entire place,8,4,"[""Dryer"", ""Long term stays allowed"", ""Indoor fireplace"", ""Pool"", ""Cable TV"", ""Washer"", ""Kitchen"", ""Wifi"", ""TV""]",8000,7,730,,,,,,,,f
20611,Cozy Bedroom in Williamsburg 3 BR,72014,2010-01-20,"New York, New York, United States",,,,f,1,t,t,Williamsburg,Brooklyn,New York,40.71156,-73.96218,Private room in apartment,Private room,2,1,"[""Refrigerator"", ""Shampoo"", ""Air conditioning"", ""Free street parking"", ""Kitchen"", ""Coffee maker"", ""Oven"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Washer"", ""Dedicated workspace"", ""Dryer"", ""Fire extinguisher"", ""Hot water"", ""Long term stays allowed"", ""Hair dryer"", ""Essentials"", ""Dishes and silverware"", ""Lock on bedroom door"", ""Wifi"", ""Heating"", ""Cooking basics"", ""Stove"", ""Carbon monoxide alarm""]",85,30,200,94,10,9,10,10,10,9,f
20724,Sunny room+Pvte office in huge loft,961342,2011-08-12,"Malibu, California, United States",within a day,0.7,0.38,f,1,t,t,Bedford-Stuyvesant,Brooklyn,New York,40.69898,-73.94025,Private room in house,Private room,2,1,"[""Essentials"", ""Dishes and silverware"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Free street parking"", ""Long term stays allowed"", ""Kitchen"", ""Coffee maker""]",50,5,100,87,9,8,9,8,9,9,f
20913,Charming 1 bed GR8 WBurg LOCATION!,79402,2010-02-09,"New York, New York, United States",,,,f,1,t,t,Williamsburg,Brooklyn,New York,40.70984,-73.95775,Entire apartment,Entire place,2,1,"[""Smoke alarm"", ""Essentials"", ""Wifi"", ""Fire extinguisher"", ""Heating"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad""]",80,30,365,81,9,7,9,9,9,8,f
21193,BLUE DOUBLE ROOM WITH TERRACE,80755,2010-02-13,"Rome, Lazio, Italy",,,1,t,4,t,t,I Centro Storico,,Rome,41.91029,12.44703,Private room in bed and breakfast,Private room,2,1,"[""Luggage dropoff allowed"", ""Shampoo"", ""TV"", ""Fire extinguisher"", ""Wifi"", ""Essentials"", ""Shower gel"", ""Hair dryer"", ""Air conditioning"", ""First aid kit"", ""Long term stays allowed"", ""Bed linens"", ""Breakfast"", ""Heating""]",50,2,730,93,10,10,10,10,9,10,t
21282,Amazing aptmnt near Montmartre,81178,2010-02-14,"Paris, Ile-de-France, France",within a day,0.5,0.5,f,1,t,t,Buttes-Montmartre,,Paris,48.88691,2.35483,Entire apartment,Entire place,4,2,"[""Shampoo"", ""Heating"", ""Kitchen"", ""Essentials"", ""Washer"", ""Dryer"", ""Wifi"", ""Long term stays allowed"", ""Cable TV""]",65,6,36,86,9,9,10,10,8,9,f
21794,COZY QUIET monthly room 4 DOOGLERS!,83257,2010-02-20,"New York, New York, United States",,,1,f,2,t,t,Chelsea,Manhattan,New York,40.74008,-74.00271,Private room in apartment,Private room,2,1,"[""Refrigerator"", ""Microwave"", ""Shampoo"", ""Air conditioning"", ""Free street parking"", ""Kitchen"", ""Coffee maker"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Dedicated workspace"", ""Host greets you"", ""Dryer"", ""Fire extinguisher"", ""Hot water"", ""Long term stays allowed"", ""Hair dryer"", ""Essentials"", ""Dishes and silverware"", ""TV"", ""Wifi"", ""Cable TV"", ""Heating"", ""Paid parking off premises"", ""Cooking basics"", ""First aid kit"", ""Carbon monoxide alarm""]",85,30,1125,99,10,10,10,10,10,10,f
